,Area,Classification
7717,ES_46190,3
7718,ES_46191,0
7719,ES_46192,0
7720,ES_46193,0
7721,ES_46194,2
7722,ES_46195,0
7723,ES_46196,0
7724,ES_46197,0
7725,ES_46198,0
7726,ES_46199,2
7727,ES_46200,0
7728,ES_46201,0
7729,ES_46202,1
7730,ES_46203,2
7731,ES_46204,2
7732,ES_46205,2
7733,ES_46206,0
7734,ES_46207,0
7735,ES_46208,0
7736,ES_46209,0
7737,ES_46210,0
7738,ES_46211,0
7739,ES_46212,0
7740,ES_46213,1
7741,ES_46214,1
7742,ES_46215,0
7743,ES_46216,0
7744,ES_46217,0
7745,ES_46218,0
7746,ES_46219,0
7747,ES_46220,3
7748,ES_46221,0
7749,ES_46222,0
7750,ES_46223,0
7751,ES_46224,0
7752,ES_46225,0
7753,ES_46226,0
7754,ES_46227,0
7755,ES_46228,2
7756,ES_46229,0
7757,ES_46230,2
7758,ES_46231,0
7759,ES_46232,0
7760,ES_46233,0
7761,ES_46234,0
7762,ES_46235,2
7763,ES_46236,0
7764,ES_46237,0
7765,ES_46238,2
7766,ES_46239,0
7767,ES_46240,0
7768,ES_46241,0
7769,ES_46242,0
7770,ES_46243,0
7771,ES_46244,1
7772,ES_46245,0
7773,ES_46246,0
7774,ES_46247,0
7775,ES_46248,2
7776,ES_46249,2
7777,ES_46251,0
7778,ES_46252,0
7779,ES_46253,0
7780,ES_46254,2
7781,ES_46255,2
7782,ES_46256,2
7783,ES_46257,0
7784,ES_46258,0
7785,ES_46259,0
7786,ES_46260,2
7787,ES_46261,0
7788,ES_46262,0
7789,ES_46263,0
7790,ES_46902,0
7791,ES_46903,2
7792,ES_46904,0
7793,ES_47001,0
7794,ES_47002,0
7795,ES_47003,0
7796,ES_47004,0
7797,ES_47005,0
7798,ES_47006,0
7799,ES_47007,2
7800,ES_47008,0
7801,ES_47009,0
7802,ES_47010,2
7803,ES_47011,0
7804,ES_47012,0
7805,ES_47013,0
7806,ES_47014,0
7807,ES_47015,0
7808,ES_47016,0
7809,ES_47017,0
7810,ES_47018,0
7811,ES_47019,0
7812,ES_47020,0
7813,ES_47021,0
7814,ES_47022,0
7815,ES_47023,2
7816,ES_47024,0
7817,ES_47025,0
7818,ES_47026,0
7819,ES_47027,0
7820,ES_47028,0
7821,ES_47029,0
7822,ES_47030,0
7823,ES_47031,0
7824,ES_47032,0
7825,ES_47033,0
7826,ES_47034,0
7827,ES_47035,0
7828,ES_47036,0
7829,ES_47037,0
7830,ES_47038,0
7831,ES_47039,0
7832,ES_47040,0
7833,ES_47041,0
7834,ES_47042,0
7835,ES_47043,0
7836,ES_47044,0
7837,ES_47045,0
7838,ES_47046,0
7839,ES_47047,0
7840,ES_47048,0
7841,ES_47049,0
7842,ES_47050,0
7843,ES_47051,0
7844,ES_47052,0
7845,ES_47053,0
7846,ES_47054,0
7847,ES_47055,0
7848,ES_47056,0
7849,ES_47057,0
7850,ES_47058,0
7851,ES_47059,0
7852,ES_47060,0
7853,ES_47061,0
7854,ES_47062,0
7855,ES_47063,0
7856,ES_47064,0
7857,ES_47065,0
7858,ES_47066,0
7859,ES_47067,0
7860,ES_47068,0
7861,ES_47069,0
7862,ES_47070,0
7863,ES_47071,0
7864,ES_47073,0
7865,ES_47074,0
7866,ES_47075,0
7867,ES_47076,2
7868,ES_47077,0
7869,ES_47078,0
7870,ES_47079,0
7871,ES_47080,0
7872,ES_47081,0
7873,ES_47082,0
7874,ES_47083,0
7875,ES_47084,0
7876,ES_47085,2
7877,ES_47086,0
7878,ES_47087,0
7879,ES_47088,0
7880,ES_47089,0
7881,ES_47090,0
7882,ES_47091,0
7883,ES_47092,0
7884,ES_47093,0
7885,ES_47094,0
7886,ES_47095,0
7887,ES_47096,0
7888,ES_47097,0
7889,ES_47098,0
7890,ES_47099,0
7891,ES_47100,0
7892,ES_47101,0
7893,ES_47102,0
7894,ES_47103,0
7895,ES_47104,2
7896,ES_47105,0
7897,ES_47106,0
7898,ES_47109,0
7899,ES_47110,0
7900,ES_47111,0
7901,ES_47112,0
7902,ES_47113,0
7903,ES_47114,2
7904,ES_47115,0
7905,ES_47116,0
7906,ES_47117,0
7907,ES_47118,0
7908,ES_47119,0
7909,ES_47121,0
7910,ES_47122,2
7911,ES_47123,0
7912,ES_47124,0
7913,ES_47125,0
7914,ES_47126,0
7915,ES_47127,0
7916,ES_47128,0
7917,ES_47129,0
7918,ES_47130,0
7919,ES_47131,0
7920,ES_47132,0
7921,ES_47133,0
7922,ES_47134,0
7923,ES_47135,0
7924,ES_47137,0
7925,ES_47138,0
7926,ES_47139,0
7927,ES_47140,0
7928,ES_47141,0
7929,ES_47142,0
7930,ES_47143,0
7931,ES_47144,0
7932,ES_47145,0
7933,ES_47146,0
7934,ES_47147,0
7935,ES_47148,0
7936,ES_47149,0
7937,ES_47150,0
7938,ES_47151,0
7939,ES_47152,0
7940,ES_47153,0
7941,ES_47154,0
7942,ES_47155,0
7943,ES_47156,0
7944,ES_47157,0
7945,ES_47158,0
7946,ES_47159,0
7947,ES_47160,0
7948,ES_47161,2
7949,ES_47162,0
7950,ES_47163,0
7951,ES_47164,0
7952,ES_47165,2
7953,ES_47166,0
7954,ES_47167,0
7955,ES_47168,0
7956,ES_47169,0
7957,ES_47170,0
7958,ES_47171,0
7959,ES_47172,0
7960,ES_47173,0
7961,ES_47174,0
7962,ES_47175,2
7963,ES_47176,0
7964,ES_47177,0
7965,ES_47178,0
7966,ES_47179,0
7967,ES_47180,0
7968,ES_47181,0
7969,ES_47182,0
7970,ES_47183,0
7971,ES_47184,0
7972,ES_47185,0
7973,ES_47187,0
7974,ES_47188,0
7975,ES_47189,0
7976,ES_47190,0
7977,ES_47191,0
7978,ES_47192,0
7979,ES_47193,0
7980,ES_47194,0
7981,ES_47195,0
7982,ES_47196,0
7983,ES_47197,0
7984,ES_47198,0
7985,ES_47199,0
7986,ES_47200,0
7987,ES_47203,0
7988,ES_47204,0
7989,ES_47205,0
7990,ES_47206,0
7991,ES_47207,0
7992,ES_47208,0
7993,ES_47209,0
7994,ES_47210,0
7995,ES_47211,0
7996,ES_47212,0
7997,ES_47213,0
7998,ES_47214,0
7999,ES_47215,0
8000,ES_47216,0
8001,ES_47217,0
8002,ES_47218,0
8003,ES_47219,0
8004,ES_47220,0
8005,ES_47221,0
8006,ES_47222,0
8007,ES_47223,0
8008,ES_47224,0
8009,ES_47225,0
8010,ES_47226,0
8011,ES_47227,0
8012,ES_47228,0
8013,ES_47229,0
8014,ES_47230,0
8015,ES_47231,0
8016,ES_47232,0
8017,ES_48001,2
8018,ES_48002,2
8019,ES_48003,2
8020,ES_48004,0
8021,ES_48005,0
8022,ES_48006,0
8023,ES_48007,0
8024,ES_48008,0
8025,ES_48009,0
8026,ES_48010,0
8027,ES_48011,2
8028,ES_48012,2
8029,ES_48013,3
8030,ES_48014,0
8031,ES_48015,2
8032,ES_48016,0
8033,ES_48017,2
8034,ES_48018,0
8035,ES_48019,2
8036,ES_48020,3
8037,ES_48021,2
8038,ES_48022,2
8039,ES_48023,0
8040,ES_48024,2
8041,ES_48025,0
8042,ES_48026,2
8043,ES_48027,2
8044,ES_48028,0
8045,ES_48029,0
8046,ES_48030,0
8047,ES_48031,0
8048,ES_48032,2
8049,ES_48033,0
8050,ES_48034,0
8051,ES_48035,0
8052,ES_48036,2
8053,ES_48037,0
8054,ES_48038,0
8055,ES_48039,0
8056,ES_48040,0
8057,ES_48041,0
8058,ES_48042,0
8059,ES_48043,0
8060,ES_48044,2
8061,ES_48045,2
8062,ES_48046,2
8063,ES_48047,0
8064,ES_48048,0
8065,ES_48049,0
8066,ES_48050,0
8067,ES_48051,0
8068,ES_48052,0
8069,ES_48053,0
8070,ES_48054,2
8071,ES_48055,0
8072,ES_48056,0
8073,ES_48057,0
8074,ES_48058,0
8075,ES_48059,0
8076,ES_48060,0
8077,ES_48061,0
8078,ES_48062,0
8079,ES_48063,0
8080,ES_48064,0
8081,ES_48065,0
8082,ES_48066,0
8083,ES_48067,2
8084,ES_48068,0
8085,ES_48069,2
8086,ES_48070,0
8087,ES_48071,2
8088,ES_48072,0
8089,ES_48073,0
8090,ES_48074,0
8091,ES_48075,2
8092,ES_48076,0
8093,ES_48077,0
8094,ES_48078,1
8095,ES_48079,0
8096,ES_48080,2
8097,ES_48081,0
8098,ES_48082,2
8099,ES_48083,2
8100,ES_48084,2
8101,ES_48085,2
8102,ES_48086,0
8103,ES_48087,0
8104,ES_48088,0
8105,ES_48089,0
8106,ES_48090,0
8107,ES_48091,0
8108,ES_48092,0
8109,ES_48093,0
8110,ES_48094,2
8111,ES_48095,0
8112,ES_48096,2
8113,ES_48097,0
8114,ES_48901,2
8115,ES_48902,2
8116,ES_48903,0
8117,ES_48904,0
8118,ES_48905,2
8119,ES_48906,0
8120,ES_48907,0
8121,ES_48908,0
8122,ES_48909,0
8123,ES_48910,0
8124,ES_48911,0
8125,ES_48912,0
8126,ES_48913,0
8127,ES_48914,0
8128,ES_48915,0
8129,ES_49002,0
8130,ES_49003,0
8131,ES_49004,0
8132,ES_49005,0
8133,ES_49006,0
8134,ES_49007,0
8135,ES_49008,0
8136,ES_49009,0
8137,ES_49010,0
8138,ES_49011,0
8139,ES_49012,0
8140,ES_49013,0
8141,ES_49014,0
8142,ES_49015,0
8143,ES_49016,0
8144,ES_49017,0
8145,ES_49018,0
8146,ES_49019,0
8147,ES_49020,0
8148,ES_49021,3
8149,ES_49022,0
8150,ES_49023,0
8151,ES_49024,0
8152,ES_49025,0
8153,ES_49026,0
8154,ES_49027,0
8155,ES_49028,0
8156,ES_49029,0
8157,ES_49030,0
8158,ES_49031,0
8159,ES_49032,0
8160,ES_49033,0
8161,ES_49034,0
8162,ES_49035,0
8163,ES_49036,0
8164,ES_49037,0
8165,ES_49038,0
8166,ES_49039,0
8167,ES_49040,0
8168,ES_49041,0
8169,ES_49042,0
8170,ES_49043,0
8171,ES_49044,0
8172,ES_49046,0
8173,ES_49047,0
8174,ES_49048,0
8175,ES_49050,0
8176,ES_49052,0
8177,ES_49053,0
8178,ES_49054,0
8179,ES_49055,0
8180,ES_49056,0
8181,ES_49057,0
8182,ES_49058,0
8183,ES_49059,0
8184,ES_49061,0
8185,ES_49062,0
8186,ES_49063,0
8187,ES_49064,0
8188,ES_49065,0
8189,ES_49066,0
8190,ES_49067,0
8191,ES_49068,0
8192,ES_49069,0
8193,ES_49071,0
8194,ES_49075,0
8195,ES_49076,0
8196,ES_49077,0
8197,ES_49078,0
8198,ES_49079,0
8199,ES_49080,0
8200,ES_49081,0
8201,ES_49082,0
8202,ES_49083,0
8203,ES_49084,0
8204,ES_49085,2
8205,ES_49086,0
8206,ES_49087,0
8207,ES_49088,0
8208,ES_49090,0
8209,ES_49091,0
8210,ES_49092,0
8211,ES_49093,0
8212,ES_49094,0
8213,ES_49095,0
8214,ES_49096,0
8215,ES_49097,0
8216,ES_49098,0
8217,ES_49099,0
8218,ES_49100,0
8219,ES_49101,0
8220,ES_49102,0
8221,ES_49103,0
8222,ES_49104,0
8223,ES_49105,0
8224,ES_49107,0
8225,ES_49108,0
8226,ES_49109,0
8227,ES_49110,0
8228,ES_49111,0
8229,ES_49112,0
8230,ES_49113,0
8231,ES_49114,0
8232,ES_49115,0
8233,ES_49116,0
8234,ES_49117,0
8235,ES_49118,0
8236,ES_49119,0
8237,ES_49120,0
8238,ES_49121,0
8239,ES_49122,0
8240,ES_49123,0
8241,ES_49124,0
8242,ES_49125,0
8243,ES_49126,0
8244,ES_49127,0
8245,ES_49128,0
8246,ES_49129,0
8247,ES_49130,0
8248,ES_49131,0
8249,ES_49132,0
8250,ES_49133,0
8251,ES_49134,0
8252,ES_49135,0
8253,ES_49136,0
8254,ES_49137,0
8255,ES_49138,0
8256,ES_49139,0
8257,ES_49141,0
8258,ES_49142,0
8259,ES_49143,0
8260,ES_49145,0
8261,ES_49146,0
8262,ES_49147,0
8263,ES_49148,0
8264,ES_49149,0
8265,ES_49150,0
8266,ES_49151,0
8267,ES_49152,0
8268,ES_49153,0
8269,ES_49154,0
8270,ES_49155,0
8271,ES_49156,0
8272,ES_49157,0
8273,ES_49158,0
8274,ES_49159,0
8275,ES_49160,0
8276,ES_49162,0
8277,ES_49163,0
8278,ES_49164,0
8279,ES_49165,0
8280,ES_49166,0
8281,ES_49167,0
8282,ES_49168,0
8283,ES_49169,0
8284,ES_49170,0
8285,ES_49171,0
8286,ES_49172,0
8287,ES_49173,0
8288,ES_49174,0
8289,ES_49175,0
8290,ES_49176,0
8291,ES_49177,0
8292,ES_49178,0
8293,ES_49179,0
8294,ES_49180,0
8295,ES_49181,0
8296,ES_49183,0
8297,ES_49184,0
8298,ES_49185,0
8299,ES_49186,0
8300,ES_49187,0
8301,ES_49188,0
8302,ES_49189,0
8303,ES_49190,0
8304,ES_49191,0
8305,ES_49192,0
8306,ES_49193,0
8307,ES_49194,0
8308,ES_49197,0
8309,ES_49199,0
8310,ES_49200,0
8311,ES_49201,0
8312,ES_49202,0
8313,ES_49203,0
8314,ES_49204,0
8315,ES_49205,0
8316,ES_49206,2
8317,ES_49207,0
8318,ES_49208,0
8319,ES_49209,0
8320,ES_49210,0
8321,ES_49214,0
8322,ES_49216,0
8323,ES_49219,2
8324,ES_49220,0
8325,ES_49221,0
8326,ES_49222,0
8327,ES_49223,0
8328,ES_49224,0
8329,ES_49225,0
8330,ES_49226,0
8331,ES_49227,0
8332,ES_49228,0
8333,ES_49229,0
8334,ES_49230,0
8335,ES_49231,0
8336,ES_49232,0
8337,ES_49233,0
8338,ES_49234,0
8339,ES_49235,0
8340,ES_49236,0
8341,ES_49237,0
8342,ES_49238,0
8343,ES_49239,0
8344,ES_49240,0
8345,ES_49241,0
8346,ES_49242,0
8347,ES_49243,0
8348,ES_49244,0
8349,ES_49245,0
8350,ES_49246,0
8351,ES_49247,0
8352,ES_49248,0
8353,ES_49249,0
8354,ES_49250,0
8355,ES_49251,0
8356,ES_49252,0
8357,ES_49255,0
8358,ES_49256,0
8359,ES_49257,0
8360,ES_49258,0
8361,ES_49259,0
8362,ES_49260,0
8363,ES_49261,0
8364,ES_49262,0
8365,ES_49263,0
8366,ES_49264,0
8367,ES_49265,0
8368,ES_49266,0
8369,ES_49267,0
8370,ES_49268,0
8371,ES_49269,0
8372,ES_49270,0
8373,ES_49271,0
8374,ES_49272,0
8375,ES_49273,0
8376,ES_49275,1
8377,ES_50001,0
8378,ES_50002,0
8379,ES_50003,0
8380,ES_50004,0
8381,ES_50005,0
8382,ES_50006,0
8383,ES_50007,0
8384,ES_50008,0
8385,ES_50009,0
8386,ES_50010,0
8387,ES_50011,0
8388,ES_50012,0
8389,ES_50013,0
8390,ES_50014,0
8391,ES_50015,0
8392,ES_50016,0
8393,ES_50017,0
8394,ES_50018,0
8395,ES_50019,0
8396,ES_50020,0
8397,ES_50021,0
8398,ES_50022,0
8399,ES_50023,0
8400,ES_50024,0
8401,ES_50025,0
8402,ES_50026,0
8403,ES_50027,0
8404,ES_50028,0
8405,ES_50029,0
8406,ES_50030,0
8407,ES_50031,0
8408,ES_50032,0
8409,ES_50033,0
8410,ES_50034,0
8411,ES_50035,0
8412,ES_50036,0
8413,ES_50037,0
8414,ES_50038,0
8415,ES_50039,0
8416,ES_50040,0
8417,ES_50041,0
8418,ES_50042,0
8419,ES_50043,0
8420,ES_50044,0
8421,ES_50045,0
8422,ES_50046,0
8423,ES_50047,0
8424,ES_50048,0
8425,ES_50050,0
8426,ES_50051,0
8427,ES_50052,0
8428,ES_50053,0
8429,ES_50054,0
8430,ES_50055,0
8431,ES_50056,0
8432,ES_50057,0
8433,ES_50058,0
8434,ES_50059,0
8435,ES_50060,0
8436,ES_50061,0
8437,ES_50062,0
8438,ES_50063,0
8439,ES_50064,0
8440,ES_50065,0
8441,ES_50066,0
8442,ES_50067,2
8443,ES_50068,0
8444,ES_50069,0
8445,ES_50070,0
8446,ES_50071,0
8447,ES_50072,0
8448,ES_50073,0
8449,ES_50074,2
8450,ES_50075,0
8451,ES_50076,0
8452,ES_50077,0
8453,ES_50078,0
8454,ES_50079,0
8455,ES_50080,0
8456,ES_50081,0
8457,ES_50082,0
8458,ES_50083,0
8459,ES_50084,0
8460,ES_50085,0
8461,ES_50086,0
8462,ES_50087,0
8463,ES_50088,0
8464,ES_50089,0
8465,ES_50090,0
8466,ES_50091,0
8467,ES_50092,0
8468,ES_50093,0
8469,ES_50094,0
8470,ES_50095,1
8471,ES_50096,0
8472,ES_50098,0
8473,ES_50099,0
8474,ES_50100,0
8475,ES_50101,0
8476,ES_50102,0
8477,ES_50104,0
8478,ES_50105,0
8479,ES_50106,0
8480,ES_50107,0
8481,ES_50108,0
8482,ES_50109,0
8483,ES_50110,0
8484,ES_50111,0
8485,ES_50113,0
8486,ES_50114,0
8487,ES_50115,0
8488,ES_50116,0
8489,ES_50117,0
8490,ES_50118,0
8491,ES_50119,0
8492,ES_50120,0
8493,ES_50121,0
8494,ES_50122,0
8495,ES_50123,0
8496,ES_50124,0
8497,ES_50125,0
8498,ES_50126,0
8499,ES_50128,0
8500,ES_50129,0
8501,ES_50130,0
8502,ES_50131,0
8503,ES_50132,0
8504,ES_50133,0
8505,ES_50134,0
8506,ES_50135,0
8507,ES_50136,0
8508,ES_50137,0
8509,ES_50138,0
8510,ES_50139,0
8511,ES_50140,0
8512,ES_50141,0
8513,ES_50142,0
8514,ES_50143,0
8515,ES_50144,0
8516,ES_50146,0
8517,ES_50147,0
8518,ES_50148,0
8519,ES_50149,0
8520,ES_50150,0
8521,ES_50151,0
8522,ES_50152,0
8523,ES_50153,0
8524,ES_50154,0
8525,ES_50155,0
8526,ES_50156,0
8527,ES_50157,0
8528,ES_50159,0
8529,ES_50160,0
8530,ES_50161,0
8531,ES_50162,0
8532,ES_50163,0
8533,ES_50164,0
8534,ES_50165,0
8535,ES_50166,0
8536,ES_50167,0
8537,ES_50168,0
8538,ES_50169,0
8539,ES_50170,0
8540,ES_50171,0
8541,ES_50172,0
8542,ES_50173,0
8543,ES_50174,0
8544,ES_50175,0
8545,ES_50176,0
8546,ES_50177,0
8547,ES_50178,0
8548,ES_50179,0
8549,ES_50180,0
8550,ES_50181,0
8551,ES_50182,2
8552,ES_50183,0
8553,ES_50184,0
8554,ES_50185,0
8555,ES_50186,0
8556,ES_50187,0
8557,ES_50188,0
8558,ES_50189,0
8559,ES_50190,0
8560,ES_50191,0
8561,ES_50192,0
8562,ES_50193,0
8563,ES_50194,0
8564,ES_50195,0
8565,ES_50196,0
8566,ES_50197,0
8567,ES_50198,0
8568,ES_50199,0
8569,ES_50200,0
8570,ES_50201,0
8571,ES_50202,0
8572,ES_50203,0
8573,ES_50204,2
8574,ES_50205,0
8575,ES_50206,0
8576,ES_50207,0
8577,ES_50208,2
8578,ES_50209,0
8579,ES_50210,0
8580,ES_50211,0
8581,ES_50212,0
8582,ES_50213,0
8583,ES_50214,0
8584,ES_50215,0
8585,ES_50216,0
8586,ES_50217,0
8587,ES_50218,0
8588,ES_50219,0
8589,ES_50220,0
8590,ES_50221,0
8591,ES_50222,0
8592,ES_50223,0
8593,ES_50224,0
8594,ES_50225,0
8595,ES_50227,0
8596,ES_50228,0
8597,ES_50229,0
8598,ES_50230,0
8599,ES_50231,0
8600,ES_50232,0
8601,ES_50233,0
8602,ES_50234,0
8603,ES_50235,0
8604,ES_50236,0
8605,ES_50237,0
8606,ES_50238,0
8607,ES_50239,0
8608,ES_50240,0
8609,ES_50241,0
8610,ES_50242,0
8611,ES_50243,0
8612,ES_50244,0
8613,ES_50245,0
8614,ES_50246,0
8615,ES_50247,0
8616,ES_50248,0
8617,ES_50249,0
8618,ES_50250,0
8619,ES_50251,2
8620,ES_50252,2
8621,ES_50253,0
8622,ES_50254,0
8623,ES_50255,0
8624,ES_50256,0
8625,ES_50257,0
8626,ES_50258,0
8627,ES_50259,0
8628,ES_50260,0
8629,ES_50261,0
8630,ES_50262,0
8631,ES_50263,0
8632,ES_50264,0
8633,ES_50265,0
8634,ES_50266,0
8635,ES_50267,0
8636,ES_50268,0
8637,ES_50269,0
8638,ES_50270,0
8639,ES_50271,0
8640,ES_50272,2
8641,ES_50273,0
8642,ES_50274,0
8643,ES_50275,0
8644,ES_50276,0
8645,ES_50277,0
8646,ES_50278,0
8647,ES_50279,0
8648,ES_50280,0
8649,ES_50281,0
8650,ES_50282,0
8651,ES_50283,0
8652,ES_50284,0
8653,ES_50285,0
8654,ES_50286,0
8655,ES_50287,0
8656,ES_50288,2
8657,ES_50289,0
8658,ES_50290,0
8659,ES_50291,0
8660,ES_50292,0
8661,ES_50293,0
8662,ES_50294,0
8663,ES_50295,0
8664,ES_50296,0
8665,ES_50298,2
8666,ES_50901,0
8667,ES_50902,0
8668,ES_50903,2
8669,ES_51001,2
8670,ES_52001,1
8671,FR_01001,0
8672,FR_01002,0
8673,FR_01004,2
8674,FR_01005,0
8675,FR_01006,0
8676,FR_01007,0
8677,FR_01008,0
8678,FR_01009,0
8679,FR_01010,0
8680,FR_01011,0
8681,FR_01012,0
8682,FR_01013,0
8683,FR_01014,0
8684,FR_01015,0
8685,FR_01016,0
8686,FR_01017,0
8687,FR_01019,0
8688,FR_01021,0
8689,FR_01022,0
8690,FR_01023,0
8691,FR_01024,0
8692,FR_01025,2
8693,FR_01026,0
8694,FR_01027,0
8695,FR_01028,0
8696,FR_01029,0
8697,FR_01030,0
8698,FR_01031,0
8699,FR_01032,0
8700,FR_01033,2
8701,FR_01034,2
8702,FR_01035,0
8703,FR_01036,0
8704,FR_01037,0
8705,FR_01038,0
8706,FR_01039,0
8707,FR_01040,0
8708,FR_01041,0
8709,FR_01042,0
8710,FR_01043,2
8711,FR_01044,0
8712,FR_01045,0
8713,FR_01046,0
8714,FR_01047,0
8715,FR_01049,0
8716,FR_01050,0
8717,FR_01051,0
8718,FR_01052,0
8719,FR_01053,1
8720,FR_01054,0
8721,FR_01056,0
8722,FR_01057,0
8723,FR_01058,0
8724,FR_01059,0
8725,FR_01060,0
8726,FR_01061,0
8727,FR_01062,0
8728,FR_01063,0
8729,FR_01064,0
8730,FR_01065,0
8731,FR_01066,0
8732,FR_01067,0
8733,FR_01068,0
8734,FR_01069,0
8735,FR_01071,0
8736,FR_01072,0
8737,FR_01073,0
8738,FR_01074,0
8739,FR_01075,0
8740,FR_01076,0
8741,FR_01077,0
8742,FR_01078,2
8743,FR_01079,0
8744,FR_01080,0
8745,FR_01081,0
8746,FR_01082,0
8747,FR_01083,0
8748,FR_01084,0
8749,FR_01085,0
8750,FR_01087,0
8751,FR_01088,0
8752,FR_01089,0
8753,FR_01090,0
8754,FR_01091,0
8755,FR_01092,0
8756,FR_01093,0
8757,FR_01094,0
8758,FR_01095,0
8759,FR_01096,0
8760,FR_01097,0
8761,FR_01098,0
8762,FR_01099,0
8763,FR_01100,0
8764,FR_01101,0
8765,FR_01102,0
8766,FR_01103,0
8767,FR_01104,0
8768,FR_01105,0
8769,FR_01106,0
8770,FR_01107,0
8771,FR_01108,0
8772,FR_01109,0
8773,FR_01110,0
8774,FR_01111,0
8775,FR_01112,0
8776,FR_01113,0
8777,FR_01114,0
8778,FR_01115,0
8779,FR_01116,0
8780,FR_01117,0
8781,FR_01118,0
8782,FR_01121,0
8783,FR_01122,0
8784,FR_01123,0
8785,FR_01124,0
8786,FR_01125,0
8787,FR_01127,0
8788,FR_01128,0
8789,FR_01129,0
8790,FR_01130,0
8791,FR_01133,0
8792,FR_01134,0
8793,FR_01135,0
8794,FR_01136,0
8795,FR_01138,0
8796,FR_01139,0
8797,FR_01140,0
8798,FR_01141,0
8799,FR_01142,0
8800,FR_01143,2
8801,FR_01145,0
8802,FR_01146,0
8803,FR_01147,0
8804,FR_01148,0
8805,FR_01149,0
8806,FR_01150,0
8807,FR_01151,0
8808,FR_01152,0
8809,FR_01153,0
8810,FR_01154,0
8811,FR_01155,0
8812,FR_01156,0
8813,FR_01157,0
8814,FR_01158,0
8815,FR_01159,0
8816,FR_01160,2
8817,FR_01162,0
8818,FR_01163,0
8819,FR_01165,0
8820,FR_01166,0
8821,FR_01167,0
8822,FR_01169,0
8823,FR_01170,0
8824,FR_01171,0
8825,FR_01173,2
8826,FR_01174,0
8827,FR_01175,0
8828,FR_01177,0
8829,FR_01179,0
8830,FR_01180,0
8831,FR_01181,0
8832,FR_01183,0
8833,FR_01184,0
8834,FR_01185,0
8835,FR_01186,0
8836,FR_01187,0
8837,FR_01188,0
8838,FR_01189,0
8839,FR_01190,0
8840,FR_01191,0
8841,FR_01192,0
8842,FR_01193,0
8843,FR_01194,0
8844,FR_01195,0
8845,FR_01196,0
8846,FR_01197,0
8847,FR_01198,0
8848,FR_01199,0
8849,FR_01200,0
8850,FR_01202,2
8851,FR_01203,0
8852,FR_01204,0
8853,FR_01205,0
8854,FR_01206,0
8855,FR_01207,0
8856,FR_01208,0
8857,FR_01209,0
8858,FR_01210,0
8859,FR_01211,0
8860,FR_01212,0
8861,FR_01213,0
8862,FR_01214,0
8863,FR_01215,0
8864,FR_01216,0
8865,FR_01218,0
8866,FR_01219,0
8867,FR_01221,0
8868,FR_01224,0
8869,FR_01225,0
8870,FR_01227,0
8871,FR_01228,0
8872,FR_01229,0
8873,FR_01230,0
8874,FR_01231,0
8875,FR_01232,0
8876,FR_01233,0
8877,FR_01234,0
8878,FR_01235,0
8879,FR_01236,0
8880,FR_01237,0
8881,FR_01238,0
8882,FR_01239,0
8883,FR_01240,0
8884,FR_01241,0
8885,FR_01242,0
8886,FR_01243,0
8887,FR_01244,2
8888,FR_01245,0
8889,FR_01246,0
8890,FR_01247,0
8891,FR_01248,0
8892,FR_01249,2
8893,FR_01250,0
8894,FR_01252,0
8895,FR_01254,0
8896,FR_01255,0
8897,FR_01257,0
8898,FR_01258,0
8899,FR_01259,0
8900,FR_01260,0
8901,FR_01261,0
8902,FR_01262,2
8903,FR_01263,0
8904,FR_01264,0
8905,FR_01265,0
8906,FR_01266,0
8907,FR_01267,0
8908,FR_01268,0
8909,FR_01269,0
8910,FR_01272,0
8911,FR_01273,0
8912,FR_01274,0
8913,FR_01275,0
8914,FR_01276,0
8915,FR_01277,0
8916,FR_01279,0
8917,FR_01280,0
8918,FR_01281,0
8919,FR_01282,0
8920,FR_01283,2
8921,FR_01284,0
8922,FR_01285,0
8923,FR_01286,0
8924,FR_01288,0
8925,FR_01289,2
8926,FR_01290,0
8927,FR_01291,0
8928,FR_01293,0
8929,FR_01294,0
8930,FR_01295,0
8931,FR_01296,0
8932,FR_01297,0
8933,FR_01298,0
8934,FR_01299,0
8935,FR_01301,0
8936,FR_01302,0
8937,FR_01303,0
8938,FR_01304,0
8939,FR_01305,0
8940,FR_01306,0
8941,FR_01307,0
8942,FR_01308,0
8943,FR_01309,0
8944,FR_01310,0
8945,FR_01311,0
8946,FR_01313,2
8947,FR_01314,0
8948,FR_01317,0
8949,FR_01318,0
8950,FR_01319,0
8951,FR_01320,0
8952,FR_01321,0
8953,FR_01322,0
8954,FR_01323,0
8955,FR_01325,0
8956,FR_01328,0
8957,FR_01329,0
8958,FR_01330,0
8959,FR_01331,0
8960,FR_01332,0
8961,FR_01333,0
8962,FR_01334,0
8963,FR_01335,0
8964,FR_01336,0
8965,FR_01337,0
8966,FR_01338,0
8967,FR_01339,0
8968,FR_01341,0
8969,FR_01342,0
8970,FR_01343,0
8971,FR_01344,0
8972,FR_01345,0
8973,FR_01346,0
8974,FR_01347,0
8975,FR_01348,0
8976,FR_01349,0
8977,FR_01350,0
8978,FR_01351,0
8979,FR_01352,0
8980,FR_01353,0
8981,FR_01354,1
8982,FR_01355,0
8983,FR_01356,0
8984,FR_01357,0
8985,FR_01358,0
8986,FR_01359,0
8987,FR_01360,0
8988,FR_01361,0
